country,iso_code,year,month,continent,income_group,latitude,longitude,latitude_band,climate_zone,temp_anomaly_global,temp_anomaly_land,temp_anomaly_ocean,temp_anomaly_arctic,temp_max,temp_min,co2_emissions,co2_per_capita,co2_per_gdp,cumulative_co2,co2_concentration_ppm,methane_emissions,nitrous_oxide,total_ghg,land_use_change_co2,sea_ice_extent_arctic,sea_ice_extent_antarc,sea_surface_temp_anom,nino34_index,ocean_heat_content,precipitation_anomaly,drought_index_pdsi,spi_3month,primary_energy_twh,share_renewables_pct,share_coal_pct,co2_per_kwh,electricity_demand_twh,renewable_capacity_gw,oil_production,population_millions,gdp_per_capita_usd,population_density,urbanization_rate,forest_cover_pct,industrial_share_gdp,agriculture_share_gdp,vehicle_ownership,radiative_forcing,temp_change_from_co2,climate_risk_score,warming_category,renewable_transition_stage,emission_intensity_level
Poland,POL,2004,11,Europe,High Income,52.0,20.0,Temperate,Continental,0.64,1.06,0.52,1.43,13.7,2.9,357.0,8.69,0.357,5179.0,377,63.2,22.4,489.4,-0.0,,,,1.11,,9.9,-0.23,0.18,182.4,8.3,71.4,783.0,63.8,10.6,0.03,40.75,13357.0,130191.7,67.0,30,33,4,390.0,2.826,0.39,24.6,Elevated,Low,Extreme
Poland,POL,2004,12,Europe,High Income,52.0,20.0,Temperate,Continental,0.59,1.03,0.44,1.36,25.4,12.7,357.0,8.69,0.357,5179.0,377,63.2,22.4,489.4,-0.0,,,,0.81,,-17.1,0.11,-0.08,182.4,8.3,71.4,783.0,63.8,10.6,0.03,40.75,13357.0,130191.7,67.0,30,33,4,384.0,2.826,0.39,22.9,Elevated,Low,Extreme
Poland,POL,2005,1,Europe,High Income,52.0,20.0,Temperate,Continental,0.76,1.16,0.64,1.76,28.0,16.6,343.6,8.7,0.3436,5523.0,379,62.0,19.1,449.0,-1.9,,,,0.35,,39.0,0.89,0.99,179.0,8.5,69.1,767.9,62.6,10.7,0.02,40.95,13425.0,130830.7,68.0,30,33,4,394.0,2.885,0.49,27.5,Elevated,Low,Extreme
Poland,POL,2005,2,Europe,High Income,52.0,20.0,Temperate,Continental,0.74,1.08,0.59,1.41,25.4,13.9,343.6,8.7,0.3436,5523.0,379,62.0,19.1,449.0,-1.9,,,,0.73,,34.5,0.55,0.88,179.0,8.5,69.1,767.9,62.6,10.7,0.02,40.95,13425.0,130830.7,68.0,30,33,4,398.0,2.885,0.49,26.9,Elevated,Low,Extreme
Poland,POL,2005,3,Europe,High Income,52.0,20.0,Temperate,Continental,0.69,1.03,0.6,1.44,14.1,4.6,343.6,8.7,0.3436,5523.0,379,62.0,19.1,449.0,-1.9,,,,0.34,,-6.5,-0.55,-0.24,179.0,8.5,69.1,767.9,62.6,10.7,0.02,40.95,13425.0,130830.7,68.0,30,33,4,382.0,2.885,0.49,26.8,Elevated,Low,Extreme
Poland,POL,2005,4,Europe,High Income,52.0,20.0,Temperate,Continental,0.7,1.11,0.61,1.39,2.6,-12.7,343.6,8.7,0.3436,5523.0,379,62.0,19.1,449.0,-1.9,,,,-0.25,,80.8,1.77,1.2,179.0,8.5,69.1,767.9,62.6,10.7,0.02,40.95,13425.0,130830.7,68.0,30,33,4,394.0,2.885,0.49,27.6,Elevated,Low,Extreme
Poland,POL,2005,5,Europe,High Income,52.0,20.0,Temperate,Continental,0.62,1.01,0.53,1.27,-13.1,-25.6,343.6,8.7,0.3436,5523.0,379,62.0,19.1,449.0,-1.9,,,,0.73,,29.6,0.8,0.62,179.0,8.5,69.1,767.9,62.6,10.7,0.02,40.95,13425.0,130830.7,68.0,30,33,4,383.0,2.885,0.49,24.0,Elevated,Low,Extreme
Poland,POL,2005,6,Europe,High Income,52.0,20.0,Temperate,Continental,0.74,1.14,0.59,1.71,-24.4,-34.5,343.6,8.7,0.3436,5523.0,379,62.0,19.1,449.0,-1.9,,,,0.38,,-28.2,-0.68,0.33,179.0,8.5,69.1,767.9,62.6,10.7,0.02,40.95,13425.0,130830.7,68.0,30,33,4,383.0,2.885,0.49,29.2,Elevated,Low,Extreme
Poland,POL,2005,7,Europe,High Income,52.0,20.0,Temperate,Continental,0.68,1.1,0.55,1.48,-26.5,-38.9,343.6,8.7,0.3436,5523.0,379,62.0,19.1,449.0,-1.9,,,,0.06,,-6.0,0.92,-0.24,179.0,8.5,69.1,767.9,62.6,10.7,0.02,40.95,13425.0,130830.7,68.0,30,33,4,380.0,2.885,0.49,24.5,Elevated,Low,Extreme
Poland,POL,2005,8,Europe,High Income,52.0,20.0,Temperate,Continental,0.73,1.08,0.61,1.47,-23.6,-35.0,343.6,8.7,0.3436,5523.0,379,62.0,19.1,449.0,-1.9,,,,0.84,,22.0,-0.4,0.45,179.0,8.5,69.1,767.9,62.6,10.7,0.02,40.95,13425.0,130830.7,68.0,30,33,4,400.0,2.885,0.49,27.7,Elevated,Low,Extreme
Poland,POL,2005,9,Europe,High Income,52.0,20.0,Temperate,Continental,0.72,1.18,0.62,1.2,-12.9,-26.0,343.6,8.7,0.3436,5523.0,379,62.0,19.1,449.0,-1.9,,,,0.66,,6.2,0.19,-0.32,179.0,8.5,69.1,767.9,62.6,10.7,0.02,40.95,13425.0,130830.7,68.0,30,33,4,380.0,2.885,0.49,25.4,Elevated,Low,Extreme
Poland,POL,2005,10,Europe,High Income,52.0,20.0,Temperate,Continental,0.64,0.95,0.5,1.58,-1.3,-11.3,343.6,8.7,0.3436,5523.0,379,62.0,19.1,449.0,-1.9,,,,0.21,,30.4,0.44,0.68,179.0,8.5,69.1,767.9,62.6,10.7,0.02,40.95,13425.0,130830.7,68.0,30,33,4,400.0,2.885,0.49,24.5,Elevated,Low,Extreme
Poland,POL,2005,11,Europe,High Income,52.0,20.0,Temperate,Continental,0.66,1.06,0.51,1.25,15.2,3.2,343.6,8.7,0.3436,5523.0,379,62.0,19.1,449.0,-1.9,,,,0.36,,24.7,0.19,0.48,179.0,8.5,69.1,767.9,62.6,10.7,0.02,40.95,13425.0,130830.7,68.0,30,33,4,393.0,2.885,0.49,24.7,Elevated,Low,Extreme
Poland,POL,2005,12,Europe,High Income,52.0,20.0,Temperate,Continental,0.71,1.14,0.6,1.31,26.2,11.7,343.6,8.7,0.3436,5523.0,379,62.0,19.1,449.0,-1.9,,,,0.58,,48.6,0.41,0.09,179.0,8.5,69.1,767.9,62.6,10.7,0.02,40.95,13425.0,130830.7,68.0,30,33,4,385.0,2.885,0.49,26.7,Elevated,Low,Extreme
Poland,POL,2006,1,Europe,High Income,52.0,20.0,Temperate,Continental,0.64,0.99,0.49,1.55,30.7,18.4,341.6,8.39,0.3416,5864.0,381,59.2,20.5,452.9,1.6,,,,0.59,,59.7,0.68,0.91,180.0,8.8,68.7,759.2,63.0,11.1,0.0,41.16,13899.0,131501.6,68.0,30,33,4,385.0,2.944,0.44,25.4,Elevated,Low,Extreme
Poland,POL,2006,2,Europe,High Income,52.0,20.0,Temperate,Continental,0.6,1.01,0.5,1.55,25.0,13.3,341.6,8.39,0.3416,5864.0,381,59.2,20.5,452.9,1.6,,,,0.61,,-30.1,-0.36,-0.79,180.0,8.8,68.7,759.2,63.0,11.1,0.0,41.16,13899.0,131501.6,68.0,30,33,4,391.0,2.944,0.44,24.8,Elevated,Low,Extreme
Poland,POL,2006,3,Europe,High Income,52.0,20.0,Temperate,Continental,0.68,1.02,0.55,1.54,16.8,2.2,341.6,8.39,0.3416,5864.0,381,59.2,20.5,452.9,1.6,,,,0.63,,63.0,0.87,0.67,180.0,8.8,68.7,759.2,63.0,11.1,0.0,41.16,13899.0,131501.6,68.0,30,33,4,403.0,2.944,0.44,26.4,Elevated,Low,Extreme
Poland,POL,2006,4,Europe,High Income,52.0,20.0,Temperate,Continental,0.63,1.0,0.49,1.23,0.6,-13.6,341.6,8.39,0.3416,5864.0,381,59.2,20.5,452.9,1.6,,,,0.55,,58.2,0.73,1.0,180.0,8.8,68.7,759.2,63.0,11.1,0.0,41.16,13899.0,131501.6,68.0,30,33,4,394.0,2.944,0.44,25.1,Elevated,Low,Extreme
Poland,POL,2006,5,Europe,High Income,52.0,20.0,Temperate,Continental,0.62,1.0,0.51,1.41,-12.8,-25.1,341.6,8.39,0.3416,5864.0,381,59.2,20.5,452.9,1.6,,,,0.71,,-29.2,-0.6,0.21,180.0,8.8,68.7,759.2,63.0,11.1,0.0,41.16,13899.0,131501.6,68.0,30,33,4,418.0,2.944,0.44,26.1,Elevated,Low,Extreme
Poland,POL,2006,6,Europe,High Income,52.0,20.0,Temperate,Continental,0.74,1.07,0.6,1.49,-24.3,-36.1,341.6,8.39,0.3416,5864.0,381,59.2,20.5,452.9,1.6,,,,0.9,,39.4,0.65,0.52,180.0,8.8,68.7,759.2,63.0,11.1,0.0,41.16,13899.0,131501.6,68.0,30,33,4,386.0,2.944,0.44,26.9,Elevated,Low,Extreme
Poland,POL,2006,7,Europe,High Income,52.0,20.0,Temperate,Continental,0.68,1.04,0.58,1.47,-29.3,-41.3,341.6,8.39,0.3416,5864.0,381,59.2,20.5,452.9,1.6,,,,0.8,,63.0,1.77,0.89,180.0,8.8,68.7,759.2,63.0,11.1,0.0,41.16,13899.0,131501.6,68.0,30,33,4,389.0,2.944,0.44,26.4,Elevated,Low,Extreme
Poland,POL,2006,8,Europe,High Income,52.0,20.0,Temperate,Continental,0.66,1.08,0.55,1.43,-24.8,-35.6,341.6,8.39,0.3416,5864.0,381,59.2,20.5,452.9,1.6,,,,0.76,,-10.4,0.14,-0.17,180.0,8.8,68.7,759.2,63.0,11.1,0.0,41.16,13899.0,131501.6,68.0,30,33,4,380.0,2.944,0.44,24.1,Elevated,Low,Extreme
Poland,POL,2006,9,Europe,High Income,52.0,20.0,Temperate,Continental,0.58,0.95,0.44,1.26,-14.4,-26.9,341.6,8.39,0.3416,5864.0,381,59.2,20.5,452.9,1.6,,,,0.46,,-19.0,-1.11,-0.16,180.0,8.8,68.7,759.2,63.0,11.1,0.0,41.16,13899.0,131501.6,68.0,30,33,4,402.0,2.944,0.44,26.7,Elevated,Low,Extreme
Poland,POL,2006,10,Europe,High Income,52.0,20.0,Temperate,Continental,0.68,0.95,0.57,1.26,-0.8,-13.3,341.6,8.39,0.3416,5864.0,381,59.2,20.5,452.9,1.6,,,,0.58,,34.6,0.41,0.23,180.0,8.8,68.7,759.2,63.0,11.1,0.0,41.16,13899.0,131501.6,68.0,30,33,4,383.0,2.944,0.44,25.4,Elevated,Low,Extreme
Poland,POL,2006,11,Europe,High Income,52.0,20.0,Temperate,Continental,0.73,1.06,0.65,1.56,15.8,3.7,341.6,8.39,0.3416,5864.0,381,59.2,20.5,452.9,1.6,,,,0.96,,-2.7,-0.44,-0.17,180.0,8.8,68.7,759.2,63.0,11.1,0.0,41.16,13899.0,131501.6,68.0,30,33,4,375.0,2.944,0.44,27.0,Elevated,Low,Extreme
Poland,POL,2006,12,Europe,High Income,52.0,20.0,Temperate,Continental,0.63,1.07,0.52,1.42,23.6,11.5,341.6,8.39,0.3416,5864.0,381,59.2,20.5,452.9,1.6,,,,0.65,,-4.9,0.39,0.35,180.0,8.8,68.7,759.2,63.0,11.1,0.0,41.16,13899.0,131501.6,68.0,30,33,4,382.0,2.944,0.44,23.2,Elevated,Low,Extreme
Poland,POL,2007,1,Europe,High Income,52.0,20.0,Temperate,Continental,0.68,1.12,0.51,1.76,28.8,16.3,343.3,8.0,0.3433,6208.0,383,60.0,19.1,441.7,-0.2,,,,-0.45,,4.8,0.2,-0.38,181.9,9.6,67.1,754.9,63.7,12.2,0.0,41.36,13982.0,132140.6,69.2,30,33,4,403.0,3.003,0.48,24.1,Elevated,Low,Extreme
Poland,POL,2007,2,Europe,High Income,52.0,20.0,Temperate,Continental,0.61,1.0,0.47,1.4,26.6,13.3,343.3,8.0,0.3433,6208.0,383,60.0,19.1,441.7,-0.2,,,,-1.01,,-3.5,0.06,0.56,181.9,9.6,67.1,754.9,63.7,12.2,0.0,41.36,13982.0,132140.6,69.2,30,33,4,400.0,3.003,0.48,22.5,Elevated,Low,Extreme
Poland,POL,2007,3,Europe,High Income,52.0,20.0,Temperate,Continental,0.56,1.02,0.39,1.31,15.1,3.4,343.3,8.0,0.3433,6208.0,383,60.0,19.1,441.7,-0.2,,,,-1.18,,-8.3,-0.88,-0.32,181.9,9.6,67.1,754.9,63.7,12.2,0.0,41.36,13982.0,132140.6,69.2,30,33,4,398.0,3.003,0.48,24.9,Elevated,Low,Extreme
Poland,POL,2007,4,Europe,High Income,52.0,20.0,Temperate,Continental,0.61,0.99,0.49,1.25,0.5,-10.4,343.3,8.0,0.3433,6208.0,383,60.0,19.1,441.7,-0.2,,,,-0.92,,-13.8,-0.81,-0.59,181.9,9.6,67.1,754.9,63.7,12.2,0.0,41.36,13982.0,132140.6,69.2,30,33,4,403.0,3.003,0.48,25.9,Elevated,Low,Extreme
Poland,POL,2007,5,Europe,High Income,52.0,20.0,Temperate,Continental,0.61,0.96,0.48,1.2,-12.4,-25.4,343.3,8.0,0.3433,6208.0,383,60.0,19.1,441.7,-0.2,,,,-1.02,,-24.4,-0.46,-0.4,181.9,9.6,67.1,754.9,63.7,12.2,0.0,41.36,13982.0,132140.6,69.2,30,33,4,383.0,3.003,0.48,25.0,Elevated,Low,Extreme
Poland,POL,2007,6,Europe,High Income,52.0,20.0,Temperate,Continental,0.62,0.99,0.48,1.17,-23.9,-38.8,343.3,8.0,0.3433,6208.0,383,60.0,19.1,441.7,-0.2,,,,-1.33,,1.9,0.51,0.4,181.9,9.6,67.1,754.9,63.7,12.2,0.0,41.36,13982.0,132140.6,69.2,30,33,4,400.0,3.003,0.48,22.7,Elevated,Low,Extreme
Poland,POL,2007,7,Europe,High Income,52.0,20.0,Temperate,Continental,0.64,1.01,0.49,1.25,-28.6,-39.5,343.3,8.0,0.3433,6208.0,383,60.0,19.1,441.7,-0.2,,,,-1.11,,-51.1,-1.07,-0.86,181.9,9.6,67.1,754.9,63.7,12.2,0.0,41.36,13982.0,132140.6,69.2,30,33,4,400.0,3.003,0.48,28.9,Elevated,Low,Extreme
Poland,POL,2007,8,Europe,High Income,52.0,20.0,Temperate,Continental,0.57,0.94,0.49,1.2,-26.1,-34.5,343.3,8.0,0.3433,6208.0,383,60.0,19.1,441.7,-0.2,,,,-1.09,,37.4,0.85,0.66,181.9,9.6,67.1,754.9,63.7,12.2,0.0,41.36,13982.0,132140.6,69.2,30,33,4,389.0,3.003,0.48,22.8,Elevated,Low,Extreme
Poland,POL,2007,9,Europe,High Income,52.0,20.0,Temperate,Continental,0.62,0.89,0.48,1.02,-12.0,-25.1,343.3,8.0,0.3433,6208.0,383,60.0,19.1,441.7,-0.2,,,,-0.21,,2.0,0.28,0.39,181.9,9.6,67.1,754.9,63.7,12.2,0.0,41.36,13982.0,132140.6,69.2,30,33,4,389.0,3.003,0.48,22.7,Elevated,Low,Extreme
Poland,POL,2007,10,Europe,High Income,52.0,20.0,Temperate,Continental,0.63,1.05,0.43,1.19,1.8,-9.9,343.3,8.0,0.3433,6208.0,383,60.0,19.1,441.7,-0.2,,,,-1.18,,-26.2,-0.7,-0.54,181.9,9.6,67.1,754.9,63.7,12.2,0.0,41.36,13982.0,132140.6,69.2,30,33,4,403.0,3.003,0.48,26.4,Elevated,Low,Extreme
Poland,POL,2007,11,Europe,High Income,52.0,20.0,Temperate,Continental,0.58,0.92,0.5,1.01,12.7,3.1,343.3,8.0,0.3433,6208.0,383,60.0,19.1,441.7,-0.2,,,,-1.15,,4.0,0.49,0.38,181.9,9.6,67.1,754.9,63.7,12.2,0.0,41.36,13982.0,132140.6,69.2,30,33,4,395.0,3.003,0.48,21.9,Elevated,Low,Extreme
Poland,POL,2007,12,Europe,High Income,52.0,20.0,Temperate,Continental,0.61,1.01,0.44,0.94,23.8,13.6,343.3,8.0,0.3433,6208.0,383,60.0,19.1,441.7,-0.2,,,,-1.07,,-47.6,-1.1,-0.62,181.9,9.6,67.1,754.9,63.7,12.2,0.0,41.36,13982.0,132140.6,69.2,30,33,4,389.0,3.003,0.48,28.2,Elevated,Low,Extreme
Poland,POL,2008,1,Europe,High Income,52.0,20.0,Temperate,Continental,0.5,0.84,0.34,0.91,28.1,18.1,329.2,7.85,0.3292,6537.0,385,53.5,20.0,449.5,1.7,,,,-0.96,,38.5,0.99,0.79,167.7,9.2,68.1,785.1,58.7,10.8,0.09,41.57,14599.0,132811.5,68.7,30,33,4,382.0,3.062,0.39,21.2,Elevated,Low,Extreme
Poland,POL,2008,2,Europe,High Income,52.0,20.0,Temperate,Continental,0.5,0.92,0.35,1.06,24.8,13.3,329.2,7.85,0.3292,6537.0,385,53.5,20.0,449.5,1.7,,,,-1.16,,17.6,0.18,0.42,167.7,9.2,68.1,785.1,58.7,10.8,0.09,41.57,14599.0,132811.5,68.7,30,33,4,397.0,3.062,0.39,20.5,Elevated,Low,Extreme
Poland,POL,2008,3,Europe,High Income,52.0,20.0,Temperate,Continental,0.48,0.85,0.33,0.96,12.9,4.4,329.2,7.85,0.3292,6537.0,385,53.5,20.0,449.5,1.7,,,,-1.35,,-6.2,-0.08,-0.07,167.7,9.2,68.1,785.1,58.7,10.8,0.09,41.57,14599.0,132811.5,68.7,30,33,4,385.0,3.062,0.39,19.9,Normal,Low,Extreme
Poland,POL,2008,4,Europe,High Income,52.0,20.0,Temperate,Continental,0.47,0.89,0.35,1.26,-0.0,-11.3,329.2,7.85,0.3292,6537.0,385,53.5,20.0,449.5,1.7,,,,-1.04,,39.5,-0.47,0.68,167.7,9.2,68.1,785.1,58.7,10.8,0.09,41.57,14599.0,132811.5,68.7,30,33,4,387.0,3.062,0.39,22.4,Normal,Low,Extreme
Poland,POL,2008,5,Europe,High Income,52.0,20.0,Temperate,Continental,0.41,0.78,0.28,1.08,-12.3,-26.7,329.2,7.85,0.3292,6537.0,385,53.5,20.0,449.5,1.7,,,,-1.24,,76.9,1.54,1.04,167.7,9.2,68.1,785.1,58.7,10.8,0.09,41.57,14599.0,132811.5,68.7,30,33,4,389.0,3.062,0.39,20.6,Normal,Low,Extreme
Poland,POL,2008,6,Europe,High Income,52.0,20.0,Temperate,Continental,0.52,0.95,0.4,1.13,-25.2,-38.6,329.2,7.85,0.3292,6537.0,385,53.5,20.0,449.5,1.7,,,,-0.99,,60.0,0.32,0.86,167.7,9.2,68.1,785.1,58.7,10.8,0.09,41.57,14599.0,132811.5,68.7,30,33,4,394.0,3.062,0.39,22.5,Elevated,Low,Extreme
Poland,POL,2008,7,Europe,High Income,52.0,20.0,Temperate,Continental,0.54,0.9,0.4,1.02,-29.5,-37.2,329.2,7.85,0.3292,6537.0,385,53.5,20.0,449.5,1.7,,,,-0.74,,19.2,-0.24,-0.09,167.7,9.2,68.1,785.1,58.7,10.8,0.09,41.57,14599.0,132811.5,68.7,30,33,4,409.0,3.062,0.39,22.3,Elevated,Low,Extreme
Poland,POL,2008,8,Europe,High Income,52.0,20.0,Temperate,Continental,0.4,0.74,0.26,0.88,-24.4,-36.0,329.2,7.85,0.3292,6537.0,385,53.5,20.0,449.5,1.7,,,,-1.19,,-2.6,0.27,-0.26,167.7,9.2,68.1,785.1,58.7,10.8,0.09,41.57,14599.0,132811.5,68.7,30,33,4,396.0,3.062,0.39,17.7,Normal,Low,Extreme
Poland,POL,2008,9,Europe,High Income,52.0,20.0,Temperate,Continental,0.41,0.73,0.27,0.63,-11.2,-28.0,329.2,7.85,0.3292,6537.0,385,53.5,20.0,449.5,1.7,,,,-1.4,,54.6,1.16,0.4,167.7,9.2,68.1,785.1,58.7,10.8,0.09,41.57,14599.0,132811.5,68.7,30,33,4,387.0,3.062,0.39,19.8,Normal,Low,Extreme
Poland,POL,2008,10,Europe,High Income,52.0,20.0,Temperate,Continental,0.36,0.78,0.21,0.94,1.8,-11.5,329.2,7.85,0.3292,6537.0,385,53.5,20.0,449.5,1.7,,,,-1.31,,-5.3,-0.5,-0.37,167.7,9.2,68.1,785.1,58.7,10.8,0.09,41.57,14599.0,132811.5,68.7,30,33,4,406.0,3.062,0.39,18.8,Normal,Low,Extreme
Poland,POL,2008,11,Europe,High Income,52.0,20.0,Temperate,Continental,0.47,0.87,0.29,1.18,15.9,0.8,329.2,7.85,0.3292,6537.0,385,53.5,20.0,449.5,1.7,,,,-1.54,,-43.8,-1.32,-0.44,167.7,9.2,68.1,785.1,58.7,10.8,0.09,41.57,14599.0,132811.5,68.7,30,33,4,375.0,3.062,0.39,25.7,Normal,Low,Extreme
Poland,POL,2008,12,Europe,High Income,52.0,20.0,Temperate,Continental,0.4,0.82,0.26,0.98,25.5,16.0,329.2,7.85,0.3292,6537.0,385,53.5,20.0,449.5,1.7,,,,-1.44,,-25.3,-0.12,-0.63,167.7,9.2,68.1,785.1,58.7,10.8,0.09,41.57,14599.0,132811.5,68.7,30,33,4,400.0,3.062,0.39,19.0,Normal,Low,Extreme
Poland,POL,2009,1,Europe,High Income,52.0,20.0,Temperate,Continental,0.75,1.14,0.62,1.81,27.9,17.0,327.1,7.84,0.3271,6864.0,387,59.9,21.9,434.0,-1.6,,,,1.47,,-39.4,-0.45,-0.37,169.2,7.8,67.1,773.4,59.2,9.2,0.03,41.78,14530.0,133482.4,68.3,30,33,4,387.0,3.121,0.46,28.6,Elevated,Low,Extreme
Poland,POL,2009,2,Europe,High Income,52.0,20.0,Temperate,Continental,0.72,1.06,0.55,1.56,23.2,10.8,327.1,7.84,0.3271,6864.0,387,59.9,21.9,434.0,-1.6,,,,1.25,,-65.6,-0.77,-0.89,169.2,7.8,67.1,773.4,59.2,9.2,0.03,41.78,14530.0,133482.4,68.3,30,33,4,403.0,3.121,0.46,30.0,Elevated,Low,Extreme
Poland,POL,2009,3,Europe,High Income,52.0,20.0,Temperate,Continental,0.8,1.22,0.62,1.83,15.4,2.1,327.1,7.84,0.3271,6864.0,387,59.9,21.9,434.0,-1.6,,,,1.64,,24.0,0.19,0.43,169.2,7.8,67.1,773.4,59.2,9.2,0.03,41.78,14530.0,133482.4,68.3,30,33,4,403.0,3.121,0.46,27.5,Elevated,Low,Extreme
Poland,POL,2009,4,Europe,High Income,52.0,20.0,Temperate,Continental,0.75,1.16,0.58,1.71,-0.0,-11.2,327.1,7.84,0.3271,6864.0,387,59.9,21.9,434.0,-1.6,,,,1.53,,74.5,2.17,1.55,169.2,7.8,67.1,773.4,59.2,9.2,0.03,41.78,14530.0,133482.4,68.3,30,33,4,408.0,3.121,0.46,28.1,Elevated,Low,Extreme
Poland,POL,2009,5,Europe,High Income,52.0,20.0,Temperate,Continental,0.82,1.19,0.7,1.73,-14.0,-24.5,327.1,7.84,0.3271,6864.0,387,59.9,21.9,434.0,-1.6,,,,1.01,,54.0,0.57,1.39,169.2,7.8,67.1,773.4,59.2,9.2,0.03,41.78,14530.0,133482.4,68.3,30,33,4,397.0,3.121,0.46,29.0,Elevated,Low,Extreme
Poland,POL,2009,6,Europe,High Income,52.0,20.0,Temperate,Continental,0.72,1.1,0.61,1.16,-26.0,-35.5,327.1,7.84,0.3271,6864.0,387,59.9,21.9,434.0,-1.6,,,,1.23,,90.9,2.11,1.31,169.2,7.8,67.1,773.4,59.2,9.2,0.03,41.78,14530.0,133482.4,68.3,30,33,4,396.0,3.121,0.46,28.1,Elevated,Low,Extreme
Poland,POL,2009,7,Europe,High Income,52.0,20.0,Temperate,Continental,0.72,1.16,0.55,1.53,-29.2,-41.9,327.1,7.84,0.3271,6864.0,387,59.9,21.9,434.0,-1.6,,,,1.34,,-1.2,0.24,0.13,169.2,7.8,67.1,773.4,59.2,9.2,0.03,41.78,14530.0,133482.4,68.3,30,33,4,400.0,3.121,0.46,24.8,Elevated,Low,Extreme
Poland,POL,2009,8,Europe,High Income,52.0,20.0,Temperate,Continental,0.75,1.22,0.59,1.35,-23.8,-34.8,327.1,7.84,0.3271,6864.0,387,59.9,21.9,434.0,-1.6,,,,0.78,,-4.9,0.58,0.11,169.2,7.8,67.1,773.4,59.2,9.2,0.03,41.78,14530.0,133482.4,68.3,30,33,4,382.0,3.121,0.46,25.6,Elevated,Low,Extreme
Poland,POL,2009,9,Europe,High Income,52.0,20.0,Temperate,Continental,0.86,1.24,0.66,1.76,-16.1,-24.3,327.1,7.84,0.3271,6864.0,387,59.9,21.9,434.0,-1.6,,,,1.86,,-37.1,-0.5,-0.22,169.2,7.8,67.1,773.4,59.2,9.2,0.03,41.78,14530.0,133482.4,68.3,30,33,4,401.0,3.121,0.46,31.2,Elevated,Low,Extreme
Poland,POL,2009,10,Europe,High Income,52.0,20.0,Temperate,Continental,0.72,0.99,0.6,1.38,3.9,-12.1,327.1,7.84,0.3271,6864.0,387,59.9,21.9,434.0,-1.6,,,,1.36,,30.3,0.18,0.24,169.2,7.8,67.1,773.4,59.2,9.2,0.03,41.78,14530.0,133482.4,68.3,30,33,4,393.0,3.121,0.46,25.9,Elevated,Low,Extreme
Poland,POL,2009,11,Europe,High Income,52.0,20.0,Temperate,Continental,0.8,1.14,0.66,1.58,12.6,2.0,327.1,7.84,0.3271,6864.0,387,59.9,21.9,434.0,-1.6,,,,1.37,,26.9,0.36,0.02,169.2,7.8,67.1,773.4,59.2,9.2,0.03,41.78,14530.0,133482.4,68.3,30,33,4,405.0,3.121,0.46,27.6,Elevated,Low,Extreme
Poland,POL,2009,12,Europe,High Income,52.0,20.0,Temperate,Continental,0.67,1.1,0.52,1.29,23.5,11.1,327.1,7.84,0.3271,6864.0,387,59.9,21.9,434.0,-1.6,,,,1.26,,-7.7,0.39,-0.04,169.2,7.8,67.1,773.4,59.2,9.2,0.03,41.78,14530.0,133482.4,68.3,30,33,4,389.0,3.121,0.46,23.9,Elevated,Low,Extreme
Poland,POL,2010,1,Europe,High Income,52.0,20.0,Temperate,Continental,0.74,1.16,0.63,1.46,31.5,15.3,320.8,7.55,0.3208,7185.0,390,61.5,22.1,450.2,3.8,,,,1.23,,3.2,-0.16,0.44,175.0,14.9,64.3,733.1,61.2,18.3,0.09,41.99,14979.0,134153.4,69.7,30,33,4,415.0,3.18,0.52,25.8,Elevated,Medium,Extreme
Poland,POL,2010,2,Europe,High Income,52.0,20.0,Temperate,Continental,0.83,1.23,0.73,1.7,25.8,12.7,320.8,7.55,0.3208,7185.0,390,61.5,22.1,450.2,3.8,,,,1.28,,42.5,0.69,0.81,175.0,14.9,64.3,733.1,61.2,18.3,0.09,41.99,14979.0,134153.4,69.7,30,33,4,397.0,3.18,0.52,28.7,Elevated,Medium,Extreme
Poland,POL,2010,3,Europe,High Income,52.0,20.0,Temperate,Continental,0.89,1.24,0.73,1.97,15.8,3.1,320.8,7.55,0.3208,7185.0,390,61.5,22.1,450.2,3.8,,,,1.86,,-79.0,-0.95,-0.8,175.0,14.9,64.3,733.1,61.2,18.3,0.09,41.99,14979.0,134153.4,69.7,30,33,4,393.0,3.18,0.52,34.9,Elevated,Medium,Extreme
Poland,POL,2010,4,Europe,High Income,52.0,20.0,Temperate,Continental,0.86,1.22,0.73,1.61,-0.6,-10.4,320.8,7.55,0.3208,7185.0,390,61.5,22.1,450.2,3.8,,,,1.29,,-65.7,-1.08,-0.88,175.0,14.9,64.3,733.1,61.2,18.3,0.09,41.99,14979.0,134153.4,69.7,30,33,4,394.0,3.18,0.52,34.2,Elevated,Medium,Extreme
Poland,POL,2010,5,Europe,High Income,52.0,20.0,Temperate,Continental,0.86,1.16,0.75,1.75,-13.8,-27.0,320.8,7.55,0.3208,7185.0,390,61.5,22.1,450.2,3.8,,,,1.4,,32.0,0.33,-0.02,175.0,14.9,64.3,733.1,61.2,18.3,0.09,41.99,14979.0,134153.4,69.7,30,33,4,396.0,3.18,0.52,29.0,Elevated,Medium,Extreme
